date,close,high,low,open,volume,tic,day
2020-01-01,326.1012878417969,332.35069354057964,323.38413660494416,327.91269189542834,162769,BAJAJELEC.NS,2
2020-01-01,929.1050415039062,938.2808066643652,926.987557236108,933.43409747523,276090,BALKRISIND.NS,2
2020-01-01,178.33937072753906,179.2444020347214,173.09969895942115,175.48136794492927,2157359,BALRAMCHIN.NS,2
2020-01-01,489.7494812011719,498.2689801286277,487.80216716061057,497.34399407389935,520264,BANDHANBNK.NS,2
2020-01-01,61.92701721191406,62.498382115030324,61.17985081848371,61.61936125066591,1611534,BANKINDIA.NS,2
2020-01-01,990.4048461914062,996.5457492555892,967.8063229152135,967.8554381457757,11728,BASF.NS,2
2020-01-01,1637.8463134765625,1656.0518126151494,1636.1570891284614,1643.7115166925378,214199,BATAINDIA.NS,2
2020-01-01,135.8525390625,137.74539518597894,133.11587558198386,134.5526211253768,63494,BDL.NS,2
2020-01-01,398.48333740234375,400.9566212708201,392.1090500851273,395.8290602175436,618549,BEML.NS,2
2020-01-01,291.58087158203125,292.1748295174177,288.61111211505437,291.03642776373437,829510,BIOCON.NS,2
2020-01-01,395.3311767578125,403.9636830154091,392.51725043882135,402.9144208739319,106592,BLUESTARCO.NS,2
2020-01-01,76.51838684082031,77.9955758339896,75.43511641517053,77.20774621232236,954662,BOMDYEING.NS,2
2020-01-01,50.5425910949707,51.173299719236184,50.123797852216406,50.50726955498923,487449,BSE.NS,2
2020-01-01,65.71764373779297,66.08478282064902,64.84569454328097,65.30461664620213,56070,BSOFT.NS,2
2020-01-01,376.37078857421875,377.3227824600508,374.9903858187431,376.03758490366795,53092,CANFINHOME.NS,2
2020-01-01,586.0891723632812,624.3945091795119,528.2016824558457,535.8885304326819,8071496,CARERATING.NS,2
2020-01-01,187.03955078125,190.7672947498657,184.52332644647734,189.0898071199457,18611,CCL.NS,2
2020-01-01,17.584064483642578,17.779986078288115,17.53508268363273,17.53508268363273,381560,CENTRALBK.NS,2
2020-01-01,55.337608337402344,55.53397192034411,54.69293946961869,54.915240638745075,2401370,CESC.NS,2
2020-01-01,10.816883087158203,11.063843892536612,10.471138524876855,10.866275436650026,534519,CGPOWER.NS,2
2020-01-01,341.62152099609375,349.86239102012235,335.62816097861844,349.7125631164465,58180,CHALET.NS,2
2020-01-01,130.57826232910156,131.26056808825172,129.64007238904787,130.32239116234618,406099,CHAMBLFERT.NS,2
2020-01-01,108.03939056396484,110.63374710191724,106.50036788724283,108.5230860890629,187099,CHENNPETRO.NS,2
2020-01-01,500.8282165527344,506.65122789962334,483.3094253869445,487.7389030860814,45914,CHOLAHLDNG.NS,2
2020-01-01,167.17514038085938,168.17061099366208,165.91008107583002,167.942477037422,64154,COCHINSHIP.NS,2
2020-01-01,292.4714660644531,296.12223691522206,291.5448678750879,294.63042740355974,770625,COFORGE.NS,2
2020-01-01,530.2221069335938,533.3682990949374,528.3714189512775,530.9623708308172,615465,CONCOR.NS,2
2020-01-01,758.3863525390625,774.8557331444682,750.6973231768734,769.7958799797301,55920,CREDITACC.NS,2
2020-01-01,224.53070068359375,226.35771122266095,222.70369014452658,226.35771122266095,904067,CUB.NS,2
2020-01-01,494.8975524902344,496.51089943194256,491.5363902340019,493.7323058096069,148568,CUMMINSIND.NS,2
2020-01-01,101.84765625,102.41812485096612,101.65750004967795,102.41812485096612,21264,DBCORP.NS,2
2020-01-01,399.86676025390625,403.13622360300593,396.30005372333727,398.92553553219545,158608,DBL.NS,2
2020-01-01,78.55000305175781,82.4000015258789,76.0,79.94999694824219,4995795,DCAL.NS,2
2020-01-01,169.01553344726562,170.5494149075672,164.89320050888017,165.32460421245509,800357,DCBBANK.NS,2
2020-01-01,86.82217407226562,87.80929487643847,86.4183496783899,87.22599846614135,158064,DEEPAKFERT.NS,2
2020-01-01,423.36102294921875,445.0871960129591,374.1615785953994,380.008374579402,1309513,ECLERX.NS,2
2020-01-01,198.26878356933594,202.50346298363306,191.89295812526186,192.51151594023483,1338877,EIDPARRY.NS,2
2020-01-01,139.12364196777344,141.01351047794907,138.25139612288123,139.02672408751263,91254,EIHOTEL.NS,2
2020-01-01,125.9800033569336,126.92867564194147,124.56913226909333,125.07996951200404,33738,ELGIEQUIP.NS,2
2020-01-01,80.12942504882812,80.85971978109896,80.00770822832055,80.6162861400838,429657,ENGINERSIN.NS,2
2020-01-01,588.5108642578125,615.8879893350929,585.4527587595896,611.6163593144208,4151641,ESCORTS.NS,2
2020-01-01,176.19692993164062,177.04948993980062,174.53916311776766,177.04948993980062,619586,EXIDEIND.NS,2
2020-01-01,39.07107162475586,39.51959233133259,38.92156345518005,39.46975374004019,78655,FACT.NS,2
2020-01-01,84.83342742919922,85.31136223161724,84.11652522557219,84.3554926267812,5890570,FEDERALBNK.NS,2
2020-01-01,360.5182800292969,362.9577067788222,347.5236661611519,349.0717545453272,89801,FINCABLES.NS,2
2020-01-01,97.64830780029297,99.8647062688922,96.84316668136776,98.06444761104406,104855,FINPIPE.NS,2
2020-01-01,34.81888961791992,35.23991611009394,34.524172358269006,34.524172358269006,883697,FSL.NS,2
2020-01-01,32.17649459838867,33.36323372532345,31.809462340612374,33.02066804454511,172616,GAEL.NS,2
2020-01-01,53.5487060546875,53.88978192078521,52.099138502883015,52.48284803905781,257348,GMDCLTD.NS,2
2020-01-01,18.829404830932617,19.054637908935547,18.694265365600586,18.96454429626465,4343245,GMRAIRPORT.NS,2
2020-01-01,136.751953125,138.8610207989036,136.11923282282893,138.8610207989036,408863,GNFC.NS,2
2020-01-01,383.5702209472656,387.61840546380097,378.1281396372619,378.1281396372619,227088,GODFRYPHLP.NS,2
2020-01-01,990.2000122070312,1004.0,980.0,991.0,249292,GODREJPROP.NS,2
2020-01-01,63.6350212097168,65.85696754376065,63.125069046851834,65.85696754376065,46060,GPPL.NS,2
2020-01-01,275.55615234375,279.33213669470047,271.64531728810044,273.038847734158,1127394,GRAPHITE.NS,2
2020-01-01,60.09504699707031,60.82529944835154,59.70844815599871,60.13800533697712,141032,GSFC.NS,2
2020-01-01,205.68345642089844,207.45497637101184,203.58559710928145,203.58559710928145,632970,GSPL.NS,2
2020-01-01,193.9932098388672,197.74274569724798,192.0638252889433,194.3936484036959,1527010,HEG.NS,2
2020-01-01,17.279848098754883,17.77497266446419,17.23033450893376,17.47789679178841,915041,HFCL.NS,2
2020-01-01,135.13662719726562,135.67106350593133,134.16955086255268,134.8312383494103,1147566,HINDPETRO.NS,2
2020-01-01,116.05201721191406,116.82532568907483,115.7758344088666,116.43867145049444,88791,HINDZINC.NS,2
2020-01-01,26.2923641204834,27.167609282090943,25.312091142104702,25.3821096866188,2483055,HUDCO.NS,2
2020-01-01,35.11081314086914,35.58400471209468,34.87421735525637,34.92153940051107,1661071,IDBI.NS,2
2020-01-01,6.099999904632568,6.300000190734863,6.0,6.199999809265137,55777825,IDEA.NS,2
2020-01-01,6.699999809265137,6.900000095367432,6.599999904632568,6.650000095367432,2112650,IFCI.NS,2
2020-01-01,193.26881408691406,195.79118812323134,192.60980846747967,194.92767356204166,1047496,IGL.NS,2
2020-01-01,131.67269897460938,133.63586156150978,129.94323297380296,130.97156642259245,118369,IIFL.NS,2
2020-01-01,137.0978546142578,138.66659241751546,136.52740586407506,137.85845793484162,165803,INDHOTEL.NS,2
2020-01-01,72.0606689453125,72.84929762207463,70.2369735913356,70.2369735913356,1457401,INDIACEM.NS,2
2020-01-01,88.62126922607422,89.49567742104526,87.92174667282045,89.10219640179032,957240,INDIANB.NS,2
2020-01-01,215.6227264404297,219.0123676518574,214.30924289545254,215.24139584489586,5109979,INDUSTOWER.NS,2
2020-01-01,11.100000381469727,11.399999618530273,11.0,11.300000190734863,856923,IOB.NS,2
2020-01-01,6.849907398223877,7.042004594533224,6.793683861266869,7.018578009094899,9935600,IRB.NS,2
2020-01-01,70.6435775756836,72.24057771043033,69.93902058988705,69.98599392245654,487832,JKTYRE.NS,2
2020-01-01,81.8174819946289,84.31164860407797,81.41663694485118,84.08895539952206,249907,JMFINANCIL.NS,2
2020-01-01,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1146701,JPPOWER.NS,2
2020-01-01,328.13946533203125,330.08287133201827,326.097403321294,326.91621509437425,5713470,JUBLFOOD.NS,2
2020-01-01,496.1972961425781,498.0383974784136,493.1760090307275,498.0383974784136,26939,KAJARIACER.NS,2
2020-01-01,327.11822509765625,329.00580859065803,325.95421143667335,328.4395277823098,143775,KANSAINER.NS,2
2020-01-01,45.99061965942383,46.490097728369406,45.95219691658193,46.490097728369406,137289,KARURVYSYA.NS,2
2020-01-01,290.7809143066406,291.87909583920805,288.48905085984234,288.48905085984234,291679,KEC.NS,2
2020-01-01,383.9283447265625,389.84111206759906,382.68356159895797,387.66272124361325,1472079,LICHSGFIN.NS,2
2020-01-01,102.525146484375,103.7405189223866,101.91746382581506,102.7855859785531,3338569,LTF.NS,2
2020-01-01,746.0108642578125,748.0423815400377,740.3515363222944,740.3515363222944,465429,LUPIN.NS,2
2020-01-01,186.0608367919922,186.56475742915697,180.29368433265373,181.13355206126172,2772865,M&MFIN.NS,2
2020-01-01,11.18697452545166,11.273695591584895,11.013533220218568,11.100254286351804,252522,MAHABANK.NS,2
2020-01-01,178.23944091796875,179.21775745702723,175.65388904924055,176.7952607143139,85524,MAHSEAMLES.NS,2
2020-01-01,314.9883728027344,315.99051056880654,310.66098373313787,311.43536417975764,1119565,MARICO.NS,2
2020-01-01,389.6210632324219,392.64498790228544,385.3410410976699,391.7145495423274,44059,MASTEK.NS,2
2020-01-01,542.2000122070312,545.9500122070312,535.0,537.0,1947334,MFSL.NS,2
2020-01-01,17.979999542236328,18.040000915527344,17.899999618530273,18.0,22530,MOM100.NS,2
2020-01-01,61.70600128173828,61.875,61.5,61.599998474121094,80310,MON100.NS,2
2020-01-01,790.7601318359375,800.6108439974033,731.3662031196043,735.1326709576658,384924,MOTILALOFS.NS,2
2020-01-01,66035.0,66267.57909288447,65432.10710503799,65530.10678133752,4235,MRF.NS,2
2020-01-01,43.02534866333008,44.45296393331591,42.7299808933549,44.30527817042583,263049,MRPL.NS,2
2020-01-01,684.6768188476562,689.1777184060621,682.3363730543338,685.0369127893773,248641,MUTHOOTFIN.NS,2
2020-01-01,31.149869918823242,31.762771340871012,30.897496641614058,31.510400814294268,8132650,NATIONALUM.NS,2
2020-01-01,50.927791595458984,52.03894411853848,50.69630163366144,51.85375144264915,9941641,NCC.NS,2
2020-01-01,24.25,24.600000381469727,23.899999618530273,24.149999618530273,35799,NETWORK18.NS,2
2020-01-01,511.9413146972656,519.5281683090657,510.0323524835922,519.4792328164682,45551,OBEROIRLTY.NS,2
2020-01-01,72.39452362060547,72.98909280743416,72.18047718918761,72.9177403680103,367414,OIL.NS,2
2020-01-01,22053.36328125,22237.295502487068,21716.00486644013,21817.759148832854,16716,PAGEIND.NS,2
2020-01-01,109.34854888916016,109.34854888916016,109.34854888916016,109.34854888916016,0,PATANJALI.NS,2
2020-01-01,331.9194641113281,333.5875133824494,317.3063452942974,318.50451991558884,471888,PERSISTENT.NS,2
2020-01-01,203.2138671875,205.65302937487994,202.98518046687923,204.66212337091252,805652,PETRONET.NS,2
2020-01-01,3697.525390625,3714.7003315074508,3670.9979746661866,3692.8491530868187,24620,PFIZER.NS,2
2020-01-01,959.9755249023438,974.5600974278034,954.4217879744847,954.4217879744847,107585,POLYCAB.NS,2
2020-01-01,52.558353424072266,53.49777532292568,52.2122472440754,53.349447336269876,43479,POONAWALLA.NS,2
2020-01-01,98.36567687988281,99.69309135926031,94.01726386499452,94.29190327020923,3444885,PRAJIND.NS,2
2020-01-01,326.6346130371094,332.7596247570318,324.1846083491404,331.82864091997385,98627,PRESTIGE.NS,2
2020-01-01,315.7955322265625,318.5510114706927,307.28313123481314,309.79255712315256,475206,RADICO.NS,2
2020-01-01,674.7442626953125,676.4356125368931,667.0337526071877,667.083485688732,129323,RAJESHEXPO.NS,2
2020-01-01,740.114501953125,746.1069100317198,735.4973701757722,743.6509952521552,92492,RAMCOCEM.NS,2
2020-01-01,666.052490234375,673.7823550381836,659.0163994868724,666.201164744436,818173,RAYMOND.NS,2
2020-01-01,38.48942947387695,39.028030994905734,38.32370471320006,38.65515423455385,526148,RCF.NS,2
2020-01-01,47.7977180480957,48.22685657846925,47.57293372306919,48.22685657846925,60614,REDINGTON.NS,2
2020-01-01,9.449999809265137,9.600000381469727,8.399999618530273,8.5,5276219,RENUKA.NS,2
2020-01-01,19.03758430480957,19.285899990327774,18.996198883474076,19.07896972614506,3128543,RVNL.NS,2
2020-01-01,36.4178581237793,36.92719748340251,36.12074079874853,36.63008339667241,24324562,SAIL.NS,2
2020-01-01,308.6026306152344,309.98670575061305,306.4803651788719,308.83330980446414,17379320,SBIN.NS,2
2020-01-01,57.82461929321289,58.43330092517978,57.68415320208174,58.33965567369198,535532,SCI.NS,2
2020-01-01,19.07528305053711,19.18640092164148,18.741928024283606,18.964165179432737,475381,SJVN.NS,2
2020-01-01,382.47674560546875,385.431343865864,379.3315459294508,383.90638711022797,94743,SOBHA.NS,2
2020-01-01,423.5611267089844,436.5075311476567,421.6265925858048,426.73570877030454,8978,SOLARA.NS,2
2020-01-01,1054.323486328125,1059.5424703694168,1043.7871919996114,1043.7871919996114,2091,SOLARINDS.NS,2
2020-01-01,100.77886962890625,101.48766978004059,99.37736799284048,100.03784592604,189922,SONATSOFTW.NS,2
2020-01-01,9.912217140197754,10.0565694472158,9.71974709158383,9.71974709158383,3276640,SOUTHBANK.NS,2
2020-01-01,355.2459716796875,357.1125788880647,351.90572246764566,356.6213648868432,118293,STAR.NS,2
2020-01-01,1554.632568359375,1562.1518499498716,1536.0474378269469,1558.6522730571921,4504,SUNDARMFIN.NS,2
2020-01-01,1076.2855224609375,1109.3780806706025,1069.2988931339082,1102.9578039749329,10859,SUPREMEIND.NS,2
2020-01-01,1.7446060180664062,1.790516972541809,1.6986949443817139,1.6986949443817139,7775938,SUZLON.NS,2
2020-01-01,266.3065185546875,267.11969820128076,263.0934471780142,265.1958200962468,1178528,TATACHEM.NS,2
2020-01-01,370.6844482421875,375.0006630800584,364.83664862864396,368.7815813466891,38131,TATACOMM.NS,2
2020-01-01,776.0889892578125,779.4170727126502,769.6673056367334,776.1359088031148,263807,TATAELXSI.NS,2
2020-01-01,243.6054229736328,244.671809917196,240.91813308282116,242.2831135775495,263594,TORNTPOWER.NS,2
2020-01-01,16.347177505493164,16.788993872935695,16.347177505493164,16.59263062681486,767454,UCOBANK.NS,2
2020-01-01,1.0,1.100000023841858,1.0,1.0,586,UMESLTD.NS,2
2020-01-01,47.112213134765625,48.01904702183432,46.76675433208603,47.54403910904317,4807629,UNIONBANK.NS,2
2020-01-01,419.9709777832031,427.26334230971946,416.05562069445426,425.40355366692455,83024,VIPIND.NS,2
2020-01-01,632.94091796875,642.3386445037947,631.0516748347676,638.7539373760242,820283,VOLTAS.NS,2
2020-01-01,2292.97412109375,2346.041988891484,2284.8665301802075,2344.813566025796,32427,WHIRLPOOL.NS,2
2020-01-01,46.650001525878906,47.5,46.5,46.95000076293945,102291841,YESBANK.NS,2
2020-01-01,273.0726623535156,280.45174363363185,271.13330452827716,278.13394917557076,9363059,ZEEL.NS,2
2020-01-02,412.09332275390625,414.4229190443925,411.0634079465143,411.970712422828,170746,AARTIIND.NS,3
2020-01-02,106.3499984741211,108.5,101.4000015258789,101.4000015258789,4467967,ABCAPITAL.NS,3
2020-01-02,237.45687866210938,246.131103515625,229.27549743652344,229.3247833251953,1160353,ABFRL.NS,3
2020-01-02,1407.1275634765625,1415.2796786845051,1359.015357941818,1359.015357941818,1503364,ACC.NS,3
2020-01-02,317.5299987792969,324.9599914550781,315.9100036621094,323.0,324775,AFFLE.NS,3
2020-01-02,1638.0096435546875,1678.4864590783552,1622.3718675260798,1656.7007739759256,6220,AKZOINDIA.NS,3
2020-01-02,1962.4464111328125,1975.948819956684,1953.554687386758,1975.948819956684,33488,ALKEM.NS,3
2020-01-02,3.0,3.049999952316284,2.9000000953674316,3.049999952316284,1291784,ALOKINDS.NS,3
2020-01-02,1145.692138671875,1175.3004874750677,1119.8782692321267,1160.1718173119227,52642,AMBER.NS,3
2020-01-02,14.599295616149902,15.056172952124527,14.267021532369478,14.49546020035679,1186786,ANANTRAJ.NS,3
2020-01-02,155.1703338623047,155.67131294300572,148.7940949534778,149.1128985594605,2954927,APOLLOTYRE.NS,3
2020-01-02,291.53466796875,301.9558046825587,288.18369233975375,301.14569466265766,46558,ARVINDFASN.NS,3
2020-01-02,108.8499984741211,111.6500015258789,102.3499984741211,103.6500015258789,1634658,ASHOKA.NS,3
2020-01-02,38.099029541015625,38.325809478759766,36.64763932360802,36.73834991455078,45830882,ASHOKLEY.NS,3
2020-01-02,122.16542053222656,125.12378368285631,121.74821250466503,124.32729773471951,135580,ASTERDM.NS,3
2020-01-02,644.7537841796875,656.1633824439422,641.4700099079075,646.2286593110053,61754,ASTRAL.NS,3
2020-01-02,252.9499969482422,259.8999938964844,248.9499969482422,252.0,27640,ATULAUTO.NS,3
2020-01-02,395.9697570800781,398.5319252991557,394.5518298606957,394.77571630225276,127214,AUBANK.NS,3
2020-01-02,444.5604553222656,448.74988484666613,440.6117972717841,441.8637971797433,1320717,AUROPHARMA.NS,3
2020-01-02,330.44866943359375,335.15839213492626,319.7160155726168,328.41082109632106,205801,BAJAJELEC.NS,3
2020-01-02,920.9642944335938,931.4105826514243,916.6352392776521,929.1048665060185,745960,BALKRISIND.NS,3
2020-01-02,176.48165893554688,179.95888958578269,176.24349205439228,178.38699398478354,969346,BALRAMCHIN.NS,3
2020-01-02,485.8548889160156,489.70084631494166,482.2036748209554,489.70084631494166,1835744,BANDHANBNK.NS,3
2020-01-02,62.63023376464844,63.069744177031936,61.17984806250356,61.61935847488706,2310241,BANKINDIA.NS,3
2020-01-02,982.9866333007812,992.3699210554236,979.5968428636211,992.3699210554236,8085,BASF.NS,3
2020-01-02,1643.1953125,1650.7497399698864,1625.552735624417,1640.3800149914334,269100,BATAINDIA.NS,3
2020-01-02,139.68386840820312,141.62233841876596,135.464845444037,135.464845444037,160282,BDL.NS,3
2020-01-02,397.2567443847656,400.01157357061754,394.5220547140155,397.3371858633199,469158,BEML.NS,3
2020-01-02,293.1647644042969,295.2930860896717,291.1354407482328,291.53140265551883,1572279,BIOCON.NS,3
2020-01-02,386.2694396972656,397.5012464826138,384.886317371348,393.47114229412904,69970,BLUESTARCO.NS,3
2020-01-02,81.83626556396484,84.00281384511173,75.18891535097069,76.813824683488,6494415,BOMDYEING.NS,3
2020-01-02,52.72736358642578,53.73649938350342,50.456807176852564,50.84027884903395,2297421,BSE.NS,3
2020-01-02,67.3238754272461,68.74653683882352,65.07515977936801,65.57996992348554,292223,BSOFT.NS,3
2020-01-02,381.08319091796875,385.27198780770317,376.51363128696056,376.98962829238025,178064,CANFINHOME.NS,3
2020-01-02,598.7145385742188,613.7446702511595,588.5370132356373,596.9109437413615,2001968,CARERATING.NS,3
2020-01-02,185.4552764892578,186.48041184638024,182.84585266948642,186.48041184638024,37355,CCL.NS,3
2020-01-02,17.779987335205078,17.926929008693104,17.584065726709294,17.633045661717052,627853,CENTRALBK.NS,3
2020-01-02,55.9415283203125,56.33795847630355,55.30797387610091,55.57473304699482,7554540,CESC.NS,3
2020-01-02,11.162629127502441,11.212021479365877,10.668707493029597,10.866275958402584,460234,CGPOWER.NS,3
2020-01-02,339.1242980957031,346.06661918985935,336.62706467820897,345.6171049811878,51476,CHALET.NS,3
2020-01-02,131.68702697753906,133.86191256007848,129.85330731795347,131.0473555129186,681716,CHAMBLFERT.NS,3
2020-01-02,110.50181579589844,112.48055899145314,108.03937713536591,108.03937713536591,199384,CHENNPETRO.NS,3
2020-01-02,504.9590759277344,513.6189423388004,495.70200248977244,507.64662905579104,1235635,CHOLAHLDNG.NS,3
2020-01-02,169.7882537841797,170.84592562510707,166.36635791796766,167.569203630261,163618,COCHINSHIP.NS,3
2020-01-02,292.71234130859375,294.3616848359164,291.51702181258923,293.1293217748255,817855,COFORGE.NS,3
2020-01-02,529.296875,532.9519958346041,526.011914431632,532.9519958346041,835523,CONCOR.NS,3
2020-01-02,746.3319091796875,767.1171037397557,741.4208396403902,758.386347089328,67181,CREDITACC.NS,3
2020-01-02,222.89602661132812,225.97310424524127,221.59787737744963,225.29999580542645,510686,CUB.NS,3
2020-01-02,510.0452575683594,511.7930732255641,493.06017002878235,493.06017002878235,702328,CUMMINSIND.NS,3
2020-01-02,102.60828399658203,103.06466353294033,101.163101475137,101.92372629825833,57115,DBCORP.NS,3
2020-01-02,409.1798095703125,416.8085977750634,399.27230812793204,401.9473456114927,509104,DBL.NS,3
2020-01-02,70.94999694824219,78.0,70.69999694824219,76.6500015258789,3439748,DCAL.NS,3
2020-01-02,175.72630310058594,176.78084386092465,167.62544821676713,169.68660737021975,1236442,DCBBANK.NS,3
2020-01-02,90.0527572631836,91.89240005496039,86.68755651765767,86.91190888290694,657005,DEEPAKFERT.NS,3
2020-01-02,426.71624755859375,435.18745392003,417.5141879656501,425.15490417562796,351052,ECLERX.NS,3
2020-01-02,212.54296875,214.11312586481841,200.79053136656304,200.79053136656304,1674181,EIDPARRY.NS,3
2020-01-02,140.48048400878906,141.01351729855048,138.25140280988353,140.52894295126336,58017,EIHOTEL.NS,3
2020-01-02,133.6180877685547,138.16689521053462,126.97732271108991,128.43683216753922,370622,ELGIEQUIP.NS,3
2020-01-02,80.49457550048828,81.34658711868984,79.80485505235018,80.33229052119995,1564150,ENGINERSIN.NS,3
2020-01-02,600.84033203125,602.587795628789,586.9090338765255,588.5109100725131,2294478,ESCORTS.NS,3
2020-01-02,179.13356018066406,179.8913849127115,175.5812025445159,176.8600426207811,1061353,EXIDEIND.NS,3
2020-01-02,41.91169357299805,42.36021424900584,39.02123417612085,39.07106896186607,564101,FACT.NS,3
2020-01-02,88.17896270751953,88.70469385754635,84.64224842115657,84.64224842115657,13253695,FEDERALBNK.NS,3
2020-01-02,375.999267578125,381.91016164152455,360.5183245586888,360.5183245586888,229224,FINCABLES.NS,3
2020-01-02,99.13192749023438,99.69280821641003,96.88838387965737,98.05538766760723,115105,FINPIPE.NS,3
2020-01-02,35.4504280090332,35.955661707749016,34.650480274043076,34.90309551731244,1528162,FSL.NS,3
2020-01-02,33.81590270996094,34.4887951448806,32.05414871799118,32.51905472502313,432740,GAEL.NS,3
2020-01-02,57.17262649536133,59.09117092130659,53.761877596495886,54.06031979217613,1633390,GMDCLTD.NS,3
2020-01-02,19.550148010253906,19.685287475585938,18.784358978271484,18.874452590942383,10393647,GMRAIRPORT.NS,3
2020-01-02,141.98243713378906,144.76640901341776,130.76219463269612,133.75707327786142,1865039,GNFC.NS,3
2020-01-02,402.4617614746094,421.1309132787784,384.3857427384411,384.3857427384411,1214985,GODFRYPHLP.NS,3
2020-01-02,968.4500122070312,988.9500122070312,955.0,988.9500122070312,298307,GODREJPROP.NS,3
2020-01-02,64.72777557373047,65.56555882589583,63.598594284343484,64.03569689823719,158105,GPPL.NS,3
2020-01-02,279.19732666015625,282.8834022949588,275.6910702998589,276.3204103240578,2172895,GRAPHITE.NS,3
2020-01-02,62.3717041015625,62.758309514105456,59.57958230279503,60.39574491514838,718126,GSFC.NS,3
2020-01-02,216.1261444091797,217.8044348077105,204.28489618530003,206.05641624501482,1045112,GSPL.NS,3
2020-01-02,195.8679656982422,200.03614540484378,193.64736207503668,194.57565015568568,2068025,HEG.NS,3
2020-01-02,17.7254581451416,17.923508716539924,17.279847192620718,17.37887058956965,2380198,HFCL.NS,3
2020-01-02,137.172607421875,137.75794195558282,134.65310829221863,135.64563966448804,3504331,HINDPETRO.NS,3
2020-01-02,118.28910064697264,118.73099485292349,116.30058936284026,116.7700951085629,549833,HINDZINC.NS,3
2020-01-02,27.20262336730957,27.587733443383442,26.222350215491094,26.502427114137774,2121953,HUDCO.NS,3
2020-01-02,35.48936462402344,35.82059724978171,35.016173095703124,35.016173095703124,2053240,IDBI.NS,3
2020-01-02,6.099999904632568,6.199999809265137,5.949999809265137,6.0,67004549,IDEA.NS,3
2020-01-02,6.849999904632568,7.050000190734863,6.699999809265137,6.699999809265137,3339811,IFCI.NS,3
2020-01-02,191.7235565185547,193.97323787560748,190.65551925059796,193.74599649390234,2548478,IGL.NS,3
2020-01-02,133.49562072753906,137.88938120803232,131.85964501829122,132.70099824864536,217802,IIFL.NS,3
2020-01-02,140.3303985595703,143.56295158983465,136.47986559054632,137.47815468640832,1709735,INDHOTEL.NS,3
2020-01-02,76.0038070678711,76.3981214569947,72.01139362041326,72.01139362041326,4216377,INDIACEM.NS,3
2020-01-02,89.9328842163086,90.6761298700886,88.66499496404889,88.83987393980702,1551597,INDIANB.NS,3
2020-01-02,214.94480895996094,218.20733151595425,214.13977478899304,217.7836279596126,2877511,INDUSTOWER.NS,3
2020-01-02,11.149999618530273,11.300000190734863,11.050000190734863,11.199999809265137,808985,IOB.NS,3
2020-01-02,7.01857852935791,7.121655244832287,6.849907905983916,6.849907905983916,14099910,IRB.NS,3
2020-01-02,73.22696685791016,73.69667160277713,70.50268507138225,70.50268507138225,1205899,JKTYRE.NS,3
2020-01-02,84.13347625732422,84.71247985406045,80.61492691694097,81.77293411041342,772251,JMFINANCIL.NS,3
2020-01-02,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,193574,JPPOWER.NS,3
2020-01-02,331.9967041015625,333.1114538703477,326.6301419247203,328.50448582271093,4202570,JUBLFOOD.NS,3
2020-01-02,503.2312316894531,504.9306877383868,494.7338938185243,495.6780424708497,400151,KAJARIACER.NS,3
